code,name,name_short,name_tv,gender,function,country_code,country,country_full,nationality,nationality_full,nationality_code,height,weight,disciplines,events,birth_date
1948281,SERDIO Abel,SERDIO A,Abel SERDIO,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,195.0,,['Handball'],['Men'],1994-04-16
1948288,TARRAFETA Ian,TARRAFETA I,Ian TARRAFETA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,188.0,,['Handball'],['Men'],1999-01-04
1970260,NUSSER Larissa,NUSSER L,Larissa NUSSER,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,175.0,,['Handball'],['Women'],2000-02-08
1970262,HAGGERTY Tamara,HAGGERTY T,Tamara HAGGERTY,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,178.0,,['Handball'],['Women'],1996-04-29
1970263,HOUSHEER Dione,HOUSHEER D,Dione HOUSHEER,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,180.0,,['Handball'],['Women'],1999-09-26
1970264,DULFER Kelly,DULFER K,Kelly DULFER,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,185.0,,['Handball'],['Women'],1994-03-21
1970265,van der HEIJDEN Laura,van der HEIJDEN L,Laura van der HEIJDEN,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,173.0,,['Handball'],['Women'],1990-06-27
1970266,MALESTEIN Angela,MALESTEIN A,Angela MALESTEIN,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,173.0,,['Handball'],['Women'],1993-01-31
1970267,DUIJNDAM Rinka,DUIJNDAM R,Rinka DUIJNDAM,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,178.0,,['Handball'],['Women'],1997-08-06
1970268,SCHANSSEMA Bianca,SCHANSSEMA B,Bianca SCHANSSEMA,Female,Alternate Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,190.0,,['Handball'],['Women'],2005-01-06
1970269,POLMAN Estavana,POLMAN E,Estavana POLMAN,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,174.0,,['Handball'],['Women'],1992-08-05
1970272,van VLIET Lois,van VLIET L,Lois van VLIET,Female,Alternate Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,182.0,,['Handball'],['Women'],2005-08-15
1970274,HENDRIKSE Nathalie,HENDRIKSE N,Nathalie HENDRIKSE,Female,Alternate Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,170.0,,['Handball'],['Women'],1995-04-04
1970277,MOLENAAR Kim,MOLENAAR K,Kim MOLENAAR,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,178.0,,['Handball'],['Women'],2002-04-28
1970280,van der HELM Judith,van der HELM J,Judith van der HELM,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,182.0,,['Handball'],['Women'],2005-01-13
1970291,ABBINGH Lois,ABBINGH L,Lois ABBINGH,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,178.0,,['Handball'],['Women'],1992-08-13
1970294,van WETERING Bo,van WETERING B,Bo van WETERING,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,171.0,,['Handball'],['Women'],1999-10-05
1970295,TEN HOLTE Yara,TEN HOLTE Y,Yara TEN HOLTE,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,175.0,,['Handball'],['Women'],1999-11-23
1970296,van der VLIET Nikita,van der VLIET N,Nikita van der VLIET,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,173.0,,['Handball'],['Women'],2000-03-14
1980815,VLAH Aleks,VLAH A,Aleks VLAH,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,192.0,,['Handball'],['Men'],1997-07-22
1980822,VARAGIC Alja,VARAGIC A,Alja VARAGIC,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,185.0,,['Handball'],['Women'],1990-12-11
1980825,PANDZIC Amra,PANDZIC A,Amra PANDZIC,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,178.0,,['Handball'],['Women'],1989-09-20
1980826,ABINA Ana,ABINA A,Ana ABINA,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,178.0,,['Handball'],['Women'],1997-07-30
1980829,GROS Ana,GROS A,Ana GROS,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,186.0,,['Handball'],['Women'],1991-01-21
1980847,LAZOVIC Barbara,LAZOVIC B,Barbara LAZOVIC,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,183.0,,['Handball'],['Women'],1988-01-04
1980851,BLAGOTINSEK Blaz,BLAGOTINSEK B,Blaz BLAGOTINSEK,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,205.0,,['Handball'],['Men'],1994-01-17
1980852,JANC Blaz,JANC B,Blaz JANC,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,186.0,,['Handball'],['Men'],1996-11-20
1980857,MACKOVSEK Borut,MACKOVSEK B,Borut MACKOVSEK,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,203.0,,['Handball'],['Men'],1992-09-11
1980864,BOMBAC Dean,BOMBAC D,Dean BOMBAC,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,189.0,,['Handball'],['Men'],1989-04-04
1980870,DAJIC Dijana,DAJIC D,Dijana DAJIC,Female,Alternate Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,183.0,,['Handball'],['Women'],2004-10-03
1980873,NOVAK Domen,NOVAK D,Domen NOVAK,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,182.0,,['Handball'],['Men'],1998-04-26
1980877,OMOREGIE Elizabeth,OMOREGIE E,Elizabeth OMOREGIE,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,177.0,,['Handball'],['Women'],1996-12-29
1980879,ABINA Ema,ABINA E,Ema ABINA,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,171.0,,['Handball'],['Women'],1999-02-18
1980880,HRVATIN Ema,HRVATIN E,Ema HRVATIN,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,178.0,,['Handball'],['Women'],2000-01-04
1981143,DOLENEC Jure,DOLENEC J,Jure DOLENEC,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,190.0,,['Handball'],['Men'],1988-12-06
1981157,FERLIN Klemen,FERLIN K,Klemen FERLIN,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,190.0,,['Handball'],['Men'],1989-06-26
1981185,SVETIK Maja,SVETIK M,Maja SVETIK,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,168.0,,['Handball'],['Women'],1996-03-09
1981186,VOJNOVIC Maja,VOJNOVIC M,Maja VOJNOVIC,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,180.0,,['Handball'],['Women'],1998-01-26
1981196,GABER Matej,GABER M,Matej GABER,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,198.0,,['Handball'],['Men'],1991-07-22
1981214,ZARABEC Miha,ZARABEC M,Miha ZARABEC,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,178.0,,['Handball'],['Men'],1991-10-12
1981463,LJEPOJA Natasa,LJEPOJA N,Natasa LJEPOJA,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,179.0,,['Handball'],['Women'],1996-01-28
1981466,CEHTE Nejc,CEHTE N,Nejc CEHTE,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,196.0,,['Handball'],['Men'],1992-09-04
1981468,CERNIGOJ Nena,CERNIGOJ N,Nena CERNIGOJ,Female,Alternate Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,170.0,,['Handball'],['Women'],2004-08-06
1981476,SPREITZER Nina,SPREITZER N,Nina SPREITZER,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,177.0,,['Handball'],['Women'],1998-03-04
1981513,JOVICIC Stas,JOVICIC S,Stas JOVICIC,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,188.0,,['Handball'],['Men'],2000-12-06
1981519,MAVSAR Tamara,MAVSAR T,Tamara MAVSAR,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,173.0,,['Handball'],['Women'],1991-04-01
1981530,KODRIN Tilen,KODRIN T,Tilen KODRIN,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,191.0,,['Handball'],['Men'],1994-05-14
1981547,STANKO Tjasa,STANKO T,Tjasa STANKO,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,173.0,,['Handball'],['Women'],1997-11-05
1981553,LESJAK Urban,LESJAK U,Urban LESJAK,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,188.0,,['Handball'],['Men'],1990-08-24
1981556,KASTELIC Urh,KASTELIC U,Urh KASTELIC,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,202.0,,['Handball'],['Men'],1996-02-27
1981567,KLEMENCIC Valentina,KLEMENCIC V,Valentina KLEMENCIC,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,185.0,,['Handball'],['Women'],2002-02-05
3546884,GRGIC Marko,GRGIC M,Marko GRGIC,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,198.0,,['Handball'],['Men'],2003-09-11
1929963,FLORENTINO Robert,FLORENTINO R,Robert FLORENTINO,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,182.0,,['Judo'],['Men -90 kg'],1997-06-14
1932622,BADAWI Fares,BADAWI F,Fares BADAWI,Male,Athlete,PLE,Palestine,Palestine,Palestine,Palestine,PLE,178.0,,['Judo'],['Men -81 kg'],1996-07-25
1539950,McNULTY Harry,McNULTY H,Harry McNULTY,Male,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,185.0,98.0,['Rugby Sevens'],['Men'],1993-03-05
1539951,MOLLEN Bryan,MOLLEN B,Bryan MOLLEN,Male,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,189.0,93.0,['Rugby Sevens'],['Men'],1995-09-25
1539952,KENNEDY Terry,KENNEDY T,Terry KENNEDY,Male,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,183.0,84.0,['Rugby Sevens'],['Men'],1996-07-04
1540533,MONETA Marcos,MONETA M,Marcos MONETA,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,185.0,75.0,['Rugby Sevens'],['Men'],2000-03-07
1540534,VERA FELD Santiago,VERA FELD S,Santiago VERA FELD,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,181.0,82.0,['Rugby Sevens'],['Men'],2001-03-29
1540536,OSADCZUK Matias,OSADCZUK M,Matias OSADCZUK,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,191.0,96.0,['Rugby Sevens'],['Men'],1997-04-22
1540537,ALVAREZ Santiago,ALVAREZ S,Santiago ALVAREZ,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,187.0,93.0,['Rugby Sevens'],['Men'],1994-02-17
1540538,SCHULZ German,SCHULZ G,German SCHULZ,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,188.0,95.0,['Rugby Sevens'],['Men'],1994-02-05
1540539,PELLANDINI Joaquin,PELLANDINI J,Joaquin PELLANDINI,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,172.0,72.0,['Rugby Sevens'],['Men'],1999-05-27
1540543,REVOL Gaston,REVOL G,Gaston REVOL,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,170.0,76.0,['Rugby Sevens'],['Men'],1986-11-26
1540603,ELIZALDE Tomas,ELIZALDE T,Tomas ELIZALDE,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,182.0,90.0,['Rugby Sevens'],['Men'],2002-11-18
1540605,WADE Tobias,WADE T,Tobias WADE,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,183.0,82.0,['Rugby Sevens'],['Men'],1999-08-06
1540621,GRAZIANO Matteo,GRAZIANO M,Matteo GRAZIANO,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,195.0,105.0,['Rugby Sevens'],['Men'],2001-07-21
1540623,GONZALEZ Luciano,GONZALEZ L,Luciano GONZALEZ,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,180.0,95.0,['Rugby Sevens'],['Men'],1997-04-10
1540624,FRAGA Agustin,FRAGA A,Agustin FRAGA,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,192.0,98.0,['Rugby Sevens'],['Men'],2002-03-06
1540625,ISGRO Rodrigo,ISGRO R,Rodrigo ISGRO,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,185.0,100.0,['Rugby Sevens'],['Men'],1999-03-24
1543297,LARN Amy,LARN A,Amy LARN,Female,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,168.0,64.0,['Rugby Sevens'],['Women'],2004-07-14
1543299,ORCHARD Ashleigh,ORCHARD A,Ashleigh ORCHARD,Female,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,164.0,62.0,['Rugby Sevens'],['Women'],1991-12-21
1544436,BOLES Claire,BOLES C,Claire BOLES,Female,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,169.0,70.0,['Rugby Sevens'],['Women'],1998-05-28
1544449,FITZPATRICK Alanna,FITZPATRICK A,Alanna FITZPATRICK,Female,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,167.0,64.0,['Rugby Sevens'],['Women'],2004-10-17
1555095,HIGGINS Eve,HIGGINS E,Eve HIGGINS,Female,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,173.0,70.0,['Rugby Sevens'],['Women'],1999-06-23
1555096,MULHALL ROCK Lucy,MULHALL ROCK L,Lucy MULHALL ROCK,Female,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,163.0,61.0,['Rugby Sevens'],['Women'],1993-09-29
1555097,PARSONS Beibhinn,PARSONS B,Beibhinn PARSONS,Female,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,168.0,72.0,['Rugby Sevens'],['Women'],2001-11-30
1560283,ULUNISAU Reapi,ULUNISAU R,Reapi ULUNISAU,Female,Athlete,FIJ,Fiji,Fiji,Fiji,Fiji,FIJ,163.0,59.0,['Rugby Sevens'],['Women'],1994-11-02
1560288,LIKUCEVA Laisana,LIKUCEVA L,Laisana LIKUCEVA,Female,Athlete,FIJ,Fiji,Fiji,Fiji,Fiji,FIJ,169.0,76.0,['Rugby Sevens'],['Women'],1999-02-03
1560290,NAIMASI Ana Maria,NAIMASI AM,Ana Maria NAIMASI,Female,Athlete,FIJ,Fiji,Fiji,Fiji,Fiji,FIJ,165.0,67.0,['Rugby Sevens'],['Women'],1994-02-21
1560315,ROKOTUISIGA Maria,ROKOTUISIGA M,Maria ROKOTUISIGA,Female,Athlete,FIJ,Fiji,Fiji,Fiji,Fiji,FIJ,164.0,65.0,['Rugby Sevens'],['Women'],2001-06-08
1562085,DONU Sesenieli,DONU S,Sesenieli DONU,Female,Athlete,FIJ,Fiji,Fiji,Fiji,Fiji,FIJ,176.0,76.0,['Rugby Sevens'],['Women'],1996-03-03
1562091,DAVEUA Raijieli,DAVEUA R,Raijieli DAVEUA,Female,Athlete,FIJ,Fiji,Fiji,Fiji,Fiji,FIJ,172.0,73.0,['Rugby Sevens'],['Women'],1992-05-30
1562093,DELAIWAU Ilisapeci,DELAIWAU I,Ilisapeci DELAIWAU,Female,Athlete,FIJ,Fiji,Fiji,Fiji,Fiji,FIJ,163.0,65.0,['Rugby Sevens'],['Women'],2000-06-01
1562097,BULEKI Adi Vani,BULEKI AV,Adi Vani BULEKI,Female,Athlete,FIJ,Fiji,Fiji,Fiji,Fiji,FIJ,176.0,79.0,['Rugby Sevens'],['Women'],2000-10-23
1562106,DITAVUTU Verenaisi,DITAVUTU V,Verenaisi DITAVUTU,Female,Athlete,FIJ,Fiji,Fiji,Fiji,Fiji,FIJ,173.0,75.0,['Rugby Sevens'],['Women'],1999-09-07
1563910,LENNOX Hugo,LENNOX H,Hugo LENNOX,Male,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,177.0,73.0,['Rugby Sevens'],['Men'],1999-03-06
1574106,GROBBELAAR Christie,GROBBELAAR C,Christie GROBBELAAR,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,192.0,95.0,['Rugby Sevens'],['Men'],2000-05-25
1574107,OOSTHUIZEN Ryan,OOSTHUIZEN R,Ryan OOSTHUIZEN,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,189.0,92.0,['Rugby Sevens'],['Men'],1995-05-22
1574108,VISSER Impi,VISSER I,Impi VISSER,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,188.0,90.0,['Rugby Sevens'],['Men'],1995-05-30
1574109,DAVIDS Zain,DAVIDS Z,Zain DAVIDS,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,182.0,100.0,['Rugby Sevens'],['Men'],1997-05-04
1574111,PRETORIUS Tiaan,PRETORIUS T,Tiaan PRETORIUS,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,185.0,92.0,['Rugby Sevens'],['Men'],2001-02-19
1574112,BROWN Ronald,BROWN R,Ronald BROWN,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,175.0,75.0,['Rugby Sevens'],['Men'],1995-09-02
1574114,WILLIAMS Shaun,WILLIAMS S,Shaun WILLIAMS,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,174.0,78.0,['Rugby Sevens'],['Men'],1998-04-13
1574118,SOYIZWAPI Siviwe,SOYIZWAPI S,Siviwe SOYIZWAPI,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,178.0,88.0,['Rugby Sevens'],['Men'],1992-12-07
1574119,van WYK Shilton,van WYK S,Shilton van WYK,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,175.0,74.0,['Rugby Sevens'],['Men'],1999-12-22
1574121,SPECMAN Rosko,SPECMAN R,Rosko SPECMAN,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,175.0,80.0,['Rugby Sevens'],['Men'],1989-04-28
1574134,LEYDS Tristan,LEYDS T,Tristan LEYDS,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,182.0,72.0,['Rugby Sevens'],['Men'],1997-05-24
1879661,BARRAQUE Jean Pascal,BARRAQUE JP,Jean Pascal BARRAQUE,Male,Athlete,FRA,France,France,France,France,FRA,182.0,86.0,['Rugby Sevens'],['Men'],1991-04-24
1879669,DUPONT Antoine,DUPONT A,Antoine DUPONT,Male,Athlete,FRA,France,France,France,France,FRA,174.0,85.0,['Rugby Sevens'],['Men'],1996-11-15
1879670,EPEE Nelson,EPEE N,Nelson EPEE,Male,Athlete,FRA,France,France,France,France,FRA,174.0,73.0,['Rugby Sevens'],['Men'],2001-02-20
1879671,FORNER Theo,FORNER T,Theo FORNER,Male,Athlete,FRA,France,France,France,France,FRA,188.0,87.0,['Rugby Sevens'],['Men'],2001-10-17
1879672,GRANDIDIER NKANANG Aaron,GRANDIDIER NKANANG,Aaron GRANDIDIER NKANANG,Male,Athlete,FRA,France,France,France,France,FRA,186.0,90.0,['Rugby Sevens'],['Men'],2000-05-18
1879675,JOSEPH Jefferson-Lee,JOSEPH JL,Jefferson-Lee JOSEPH,Male,Athlete,FRA,France,France,France,France,FRA,192.0,88.0,['Rugby Sevens'],['Men'],2002-08-29
1879681,PAREZ EDO MARTIN Stephen,PAREZ EDO MARTIN S,Stephen PAREZ EDO MARTIN,Male,Athlete,FRA,France,France,France,France,FRA,174.0,79.0,['Rugby Sevens'],['Men'],1994-08-01
1879682,PASQUET Varian,PASQUET V,Varian PASQUET,Male,Athlete,FRA,France,France,France,France,FRA,192.0,92.0,['Rugby Sevens'],['Men'],1999-07-29
1879683,REBBADJ Rayan,REBBADJ R,Rayan REBBADJ,Male,Athlete,FRA,France,France,France,France,FRA,186.0,90.0,['Rugby Sevens'],['Men'],1999-08-15
1879684,RIVA Paulin,RIVA P,Paulin RIVA,Male,Athlete,FRA,France,France,France,France,FRA,186.0,92.0,['Rugby Sevens'],['Men'],1994-04-20
1879685,SEPHO Jordan,SEPHO J,Jordan SEPHO,Male,Athlete,FRA,France,France,France,France,FRA,194.0,105.0,['Rugby Sevens'],['Men'],1998-12-08
1879687,TIMO Andy,TIMO A,Andy TIMO,Male,Athlete,FRA,France,France,France,France,FRA,192.0,95.0,['Rugby Sevens'],['Men'],2004-05-28
1879692,ZEGHDAR Antoine,ZEGHDAR A,Antoine ZEGHDAR,Male,Athlete,FRA,France,France,France,France,FRA,198.0,100.0,['Rugby Sevens'],['Men'],1999-05-22
1880343,WEKESA Kevin,WEKESA K,Kevin WEKESA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,185.0,98.0,['Rugby Sevens'],['Men'],2000-08-07
1880344,ASATI Samuel,ASATI S,Samuel ASATI,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,172.0,80.0,['Rugby Sevens'],['Men'],1999-03-14
1880346,MBOYA Antony,MBOYA A,Antony MBOYA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,175.0,89.0,['Rugby Sevens'],['Men'],1995-03-26
1880347,TANGA Brian,TANGA B,Brian TANGA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,175.0,89.0,['Rugby Sevens'],['Men'],1995-09-19
1880350,KOKOYO Lamec Ambetsa,KOKOYO LA,Lamec Ambetsa KOKOYO,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,168.0,81.0,['Rugby Sevens'],['Men'],2000-01-27
1880351,OKONG'O Patrick Odongo,OKONG'O PO,Patrick Odongo OKONG'O,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,180.0,85.0,['Rugby Sevens'],['Men'],2002-03-20
1880353,OKEYO John,OKEYO J,John OKEYO,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,180.0,80.0,['Rugby Sevens'],['Men'],2000-04-28
1880354,ANGEYO George Ooro,ANGEYO GO,George Ooro ANGEYO,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,186.0,82.0,['Rugby Sevens'],['Men'],2000-03-03
1880360,AMAITSA Nygel Pettersan,AMAITSA NP,Nygel Pettersan AMAITSA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,186.0,82.0,['Rugby Sevens'],['Men'],2002-05-26
1880363,HUMWA Herman,HUMWA H,Herman HUMWA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,182.0,102.0,['Rugby Sevens'],['Men'],1995-11-08
1880365,OJWANG Chrisant,OJWANG C,Chrisant OJWANG,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,186.0,85.0,['Rugby Sevens'],['Men'],1998-12-15
1880366,ABUKUSE Denis,ABUKUSE D,Denis ABUKUSE,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,189.0,92.0,['Rugby Sevens'],['Men'],1999-02-04
1880368,ONYALA Vincent,ONYALA V,Vincent ONYALA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,175.0,89.0,['Rugby Sevens'],['Men'],1996-12-10
1888932,DAVIDS Selvyn,DAVIDS S,Selvyn DAVIDS,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,172.0,75.0,['Rugby Sevens'],['Men'],1994-03-26
1888936,NORTJE Quewin,NORTJE Q,Quewin NORTJE,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,182.0,84.0,['Rugby Sevens'],['Men'],2003-01-14
1892419,MARE Santiago,MARE S,Santiago MARE,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,184.0,92.0,['Rugby Sevens'],['Men'],1996-10-21
1908715,MATSUDA Rinka,MATSUDA R,MATSUDA Rinka,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,170.0,74.0,['Rugby Sevens'],['Women'],2001-12-05
1908716,TSUJISAKI Yukino,TSUJISAKI Y,TSUJISAKI Yukino,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,161.0,61.0,['Rugby Sevens'],['Women'],1994-06-21
1908717,NISHI Arisa,NISHI A,NISHI Arisa,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,164.0,63.0,['Rugby Sevens'],['Women'],2004-05-29
1908720,UTSUMI Hanako,UTSUMI H,UTSUMI Hanako,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,160.0,60.0,['Rugby Sevens'],['Women'],2000-03-16
1908721,UEDA Kazuma,UEDA K,UEDA Kazuma,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,176.0,78.0,['Rugby Sevens'],['Men'],2002-12-04
1908724,TANINAKA Kippei,TANINAKA K,TANINAKA Kippei,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,170.0,88.0,['Rugby Sevens'],['Men'],2000-06-04
1908725,MARUO Takamasa,MARUO T,MARUO Takamasa,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,183.0,100.0,['Rugby Sevens'],['Men'],1999-01-08
1908726,KEREVI Josua,KEREVI J,KEREVI Josua,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,190.0,98.0,['Rugby Sevens'],['Men'],1992-06-18
1908727,YOSHIZAWA Taichi,YOSHIZAWA T,YOSHIZAWA Taichi,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,175.0,80.0,['Rugby Sevens'],['Men'],1991-07-18
1908733,OKUDAIRA Yu,OKUDAIRA Y,OKUDAIRA Yu,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,188.0,95.0,['Rugby Sevens'],['Men'],1999-05-26
1908735,MIZUTANI Sakura,MIZUTANI S,MIZUTANI Sakura,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,166.0,65.0,['Rugby Sevens'],['Women'],2003-12-13
1908737,SAEGUSA Chiaki,SAEGUSA C,SAEGUSA Chiaki,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,167.0,68.0,['Rugby Sevens'],['Women'],1997-03-21
1908738,KOGA Yoshiyuki,KOGA Y,KOGA Yoshiyuki,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,175.0,83.0,['Rugby Sevens'],['Men'],1998-08-28
1908739,NOGUCHI Yoshihiro,NOGUCHI Y,NOGUCHI Yoshihiro,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,170.0,77.0,['Rugby Sevens'],['Men'],1994-12-26
1908741,MATSUMOTO Junya,MATSUMOTO J,MATSUMOTO Junya,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,171.0,80.0,['Rugby Sevens'],['Men'],2000-03-17
